ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
file_hash_md5,52f1ff082e981cbdfd1f045c6021c63f,2026-05-15,malware,Kimsuky,north-korea,unknown,unknown,https://logpresso.com/ko/blog/2026-05-15-1Q-Kimsuky-report,AI generated. Kimsuky Campaign #4 MD5 hash of 위탁교육.hwpx.jse malicious script.,AI agent,medium
file_hash_md5,bb9e9c893b170b3774c150b1d0b93a73,2026-05-15,malware,Kimsuky,north-korea,unknown,unknown,https://logpresso.com/ko/blog/2026-05-15-1Q-Kimsuky-report,AI generated. Kimsuky Campaign #4 MD5 hash of iIdypWi.zgyY Base64-encoded payload.,AI agent,medium
file_hash_md5,08160acf08fccecde7b34090db18b321,2026-05-15,malware,Kimsuky,north-korea,unknown,unknown,https://logpresso.com/ko/blog/2026-05-15-1Q-Kimsuky-report,AI generated. Kimsuky Campaign #4 MD5 hash of kE2I3TP.crqn reconnaissance DLL.,AI agent,medium
domain,check.git-service.com,2026-05-20,c2,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. Primary C2 domain for durabletask supply chain attack; distributes rope.pyz payload.,AI agent,medium
url,https://check.git-service.com/rope.pyz,2026-05-20,c2,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. Malicious payload download URL in durabletask PyPI supply chain attack.,AI agent,medium
url,https://check.git-service.com/api/public/version,2026-05-20,c2,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. Primary exfiltration endpoint for stolen credentials in durabletask attack.,AI agent,medium
url,https://check.git-service.com/v1/models,2026-05-20,c2,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. Quarantine or persistence trigger endpoint in durabletask attack.,AI agent,medium
domain,t.m-kosche.com,2026-05-20,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. Secondary/fallback C2 domain linked to TeamPCP; shared with Shai-Hulud campaign.,AI agent,medium
ip,160.119.64.3,2026-05-20,c2,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,"AI generated. C2 server IP (AFRINIC region, AS7489 HostUS) in durabletask supply chain attack.",AI agent,medium
file_hash_sha256,7d80b3ef74ad7992b93c31966962612e4e2ceb93e7727cdbd1d2a9af47d44ba8,2026-05-20,malware,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. SHA256 hash of durabletask-1.4.1 wheel (malicious) in durabletask PyPI supply chain attack.,AI agent,medium
file_hash_sha256,3de04fe2a76262743ed089efa7115f4508619838e77d60b9a1aab8b20d2cc8bf,2026-05-20,malware,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. SHA256 hash of durabletask-1.4.1 sdist (malicious) in durabletask PyPI supply chain attack.,AI agent,medium
file_hash_sha256,aeaf583e20347bf850e2fabdcd6f4982996ba023f8c2cd56bbd299cfd56516f5,2026-05-20,malware,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. SHA256 hash of durabletask-1.4.2 wheel (malicious) in durabletask PyPI supply chain attack.,AI agent,medium
file_hash_sha256,85f54c089d78ebfb101454ec934c767065a342a43c9ee1beac8430cdd3b2086f,2026-05-20,malware,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. SHA256 hash of durabletask-1.4.2 sdist (malicious) in durabletask PyPI supply chain attack.,AI agent,medium
file_hash_sha256,877bf2531a63393c4cb9c3c86908b62d9c4fc3db971bc231c48537faae6cb3ec,2026-05-20,malware,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. SHA256 hash of durabletask-1.4.3 wheel (malicious) in durabletask PyPI supply chain attack.,AI agent,medium
file_hash_sha256,c0b094e46842260936d4b97ce63e4539b99a3eae48b736798c700217c52569dc,2026-05-20,malware,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. SHA256 hash of durabletask-1.4.3 sdist (malicious) in durabletask PyPI supply chain attack.,AI agent,medium
file_hash_sha256,069ac1dc7f7649b76bc72a11ac700f373804bfd81dab7e561157b703999f44ce,2026-05-20,malware,TeamPCP,cybercrime,rope.pyz,stealer,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,AI generated. SHA256 hash of rope.pyz malware payload in durabletask PyPI supply chain attack.,AI agent,medium
url,https://api.github.com/search/commits?q=firedalazer&sort=committer-date&order=desc&per_page=1,2026-05-20,c2,unknown,unknown,unknown,backdoor,https://www.stepsecurity.io/blog/nx-console-vs-code-extension-compromised,AI generated. GitHub Search API endpoint abused as dead-drop C2 for Python backdoor in Nx Console attack.,AI agent,medium
file_hash_sha256,1a4afce34918bdc74ae3f31edaffffaa0ee074d83618f53edfd88137927340b8,2026-05-20,malware,unknown,unknown,unknown,stealer,https://www.stepsecurity.io/blog/nx-console-vs-code-extension-compromised,AI generated. SHA256 hash of malicious VSIX package nrwl.angular-console v18.95.0.,AI agent,medium
file_hash_sha256,b0cefb66b953e5184b6adb3035e9e267335ac5eabfe1848e07834777b9397b74,2026-05-20,malware,unknown,unknown,unknown,stealer,https://www.stepsecurity.io/blog/nx-console-vs-code-extension-compromised,AI generated. SHA256 hash of malicious main.js within compromised VSIX.,AI agent,medium
file_hash_sha256,e7347d90653efc565f03733a95e9209d78f9cfa81e31ff2b2dd9d48d75a4b8b1,2026-05-20,malware,unknown,unknown,unknown,stealer,https://www.stepsecurity.io/blog/nx-console-vs-code-extension-compromised,AI generated. SHA256 hash of obfuscated payload index.js from orphan commit.,AI agent,medium
file_hash_sha256,43f2b001846c4966073ebffa5be8f15e491a1e7d32bbd805d57406ff540e0dd9,2026-05-20,malware,unknown,unknown,unknown,stealer,https://www.stepsecurity.io/blog/nx-console-vs-code-extension-compromised,AI generated. SHA256 hash of dropper package.json in Nx Console attack.,AI agent,medium
ip,143.92.36.109,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS-related C2 IP listed in Cisco Talos IOC repository.,AI agent,medium
ip,38.181.52.147,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS-related C2 IP listed in Cisco Talos IOC repository.,AI agent,medium
ip,154.23.186.99,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS-related C2 IP listed in Cisco Talos IOC repository.,AI agent,medium
ip,154.36.149.4,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS-related C2 IP listed in Cisco Talos IOC repository.,AI agent,medium
ip,45.194.17.133,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS-related C2 IP listed in Cisco Talos IOC repository.,AI agent,medium
domain,lee.6686ty.vip,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 FQDN listed in Cisco Talos IOC repository.,AI agent,medium
domain,iis.01nmwe.xyz,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 FQDN listed in Cisco Talos IOC repository.,AI agent,medium
url,http://143.92.36.109/authorize.txt,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 URL listed in Cisco Talos IOC repository.,AI agent,medium
url,http://38.181.52.147/authorize.txt,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 URL listed in Cisco Talos IOC repository.,AI agent,medium
url,http://154.23.186.99/authorize.txt,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 URL listed in Cisco Talos IOC repository.,AI agent,medium
url,http://lee.6686ty.vip/listen/authorize.txt,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 URL listed in Cisco Talos IOC repository.,AI agent,medium
url,http://154.36.149.4:7788/pipen/listen.php,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 URL listed in Cisco Talos IOC repository.,AI agent,medium
url,http://iis.01nmwe.xyz/cs/123.php,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 URL listed in Cisco Talos IOC repository.,AI agent,medium
url,http://45.194.17.133/authorize.txt,2026-05-20,c2,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS C2 URL listed in Cisco Talos IOC repository.,AI agent,medium
file_hash_sha256,79b3c217f5b7c257d8c7f4c8166102e9754208e60306aa3f4bf917e765fac8ea,2026-05-20,malware,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS malware SHA256 hash listed in Cisco Talos IOC repository.,AI agent,medium
file_hash_sha256,d0da3be9de8e7068a65247b8195d73e88f454820e13c1de62675e1f845d6fabf,2026-05-20,malware,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS malware SHA256 hash listed in Cisco Talos IOC repository.,AI agent,medium
file_hash_sha256,80e9a39292b7af7b9831563799776808e597bade3fba4f4d7b25b6833a8c7e5a,2026-05-20,malware,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS malware SHA256 hash listed in Cisco Talos IOC repository.,AI agent,medium
file_hash_sha256,ff8095aba365885b0886da894794ac45ae5e0c3363a45ae106383e5bd1353941,2026-05-20,malware,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS malware SHA256 hash listed in Cisco Talos IOC repository.,AI agent,medium
file_hash_sha256,5904b42d8099a6657ea21a6af0ae9bd50ae7ca4b619fee125df133051cff2b8a,2026-05-20,malware,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS malware SHA256 hash listed in Cisco Talos IOC repository.,AI agent,medium
file_hash_sha256,4091ddc3560fb60bd3ef071367fd833d67c3c6e3e81165aa3d93519b93959658,2026-05-20,malware,unknown,china,BadIIS,backdoor,https://github.com/Cisco-Talos/IOCs/blob/main/2026/05/commodity_badiis.txt,AI generated. BadIIS malware SHA256 hash listed in Cisco Talos IOC repository.,AI agent,medium
